,cik_No1,cik_No2,count
6636,1794820,1002672,2
6637,1794820,1008322,2
6638,1794820,1078246,2
6639,1794820,1080107,2
6640,1794820,1091961,1
6641,1794820,1105837,1
6642,1794820,1130787,10
6643,1794820,1140771,2
6644,1794820,1166588,2
6645,1794820,1285973,2
6646,1794820,1297376,2
6647,1794820,1334199,1
6648,1794820,1360798,3
6649,1794820,1364742,11
6650,1794820,1373442,3
6651,1794820,1374170,2
6652,1794820,1376113,1
6653,1794820,1394866,2
6654,1794820,1399794,2
6655,1794820,1411530,2
6656,1794820,1415996,2
6657,1794820,1418329,1
6658,1794820,1447946,2
6659,1794820,1463559,3
6660,1794820,1509974,2
6661,1794820,1510668,1
6662,1794820,1535811,3
6663,1794820,1539994,1
6664,1794820,1541897,2
6665,1794820,1548916,1
6666,1794820,1582202,1
6667,1794820,1595509,1
6668,1794820,1603001,1
6669,1794820,1633343,1
6670,1794820,1666736,1
6671,1794820,1672067,1
6672,1794820,1686444,1
6673,1794820,1697300,2
6674,1794820,1698006,1
6675,1794820,1698219,2
6676,1794820,1714590,1
6677,1794820,1715635,2
6678,1794820,1722638,1
6679,1794820,1723925,2
6680,1794820,1734493,1
6681,1794820,1764059,1
6682,1794820,1767602,2
6683,1794820,1768095,2
6684,1794820,1794820,1
6685,1794820,1798736,1
6686,1794820,1799957,7
6687,1794820,1800620,22
6688,1794820,1801585,3
6689,1794820,1802080,4
6690,1794820,1802225,9
6691,1794820,1803295,9
6692,1794820,1803898,24
6693,1794820,1825611,10
6694,1794820,1832158,10
6695,1794820,1832439,3
6696,1794820,1840750,4
6697,1794820,1841757,8
6698,1794820,1852993,15
6699,1798736,5272,1
6700,1798736,35527,5
6701,1798736,356264,4
6702,1798736,712050,2
6703,1798736,713676,6
6704,1798736,732905,1
6705,1798736,773411,2
6706,1798736,775368,1
6707,1798736,857508,3
6708,1798736,944804,1
6709,1798736,1056527,1
6710,1798736,1800620,1
6711,1798736,1801585,1
6712,1798736,1802080,1
6713,1798736,1803898,1
6714,1798736,1841757,1
6715,1798736,1844568,35
6716,1798736,1852993,1
6717,1799957,5272,9
6718,1799957,16972,3
6719,1799957,35527,811
6720,1799957,356264,7
6721,1799957,712050,166
6722,1799957,713676,1170
6723,1799957,733986,82
6724,1799957,773411,518
6725,1799957,775368,8
6726,1799957,857508,5
6727,1799957,859139,11
6728,1799957,944804,5
6729,1799957,1002672,55
6730,1799957,1008322,3
6731,1799957,1078246,3
6732,1799957,1080107,632
6733,1799957,1082621,4
6734,1799957,1105837,10
6735,1799957,1119032,1
6736,1799957,1130787,69
6737,1799957,1140771,54
6738,1799957,1166588,1
6739,1799957,1271347,28
6740,1799957,1285973,39
6741,1799957,1297376,90
6742,1799957,1360798,157
6743,1799957,1364742,1641
6744,1799957,1373442,640
6745,1799957,1374170,2
6746,1799957,1376113,51
6747,1799957,1388409,1
6748,1799957,1399794,161
6749,1799957,1411530,94
6750,1799957,1415996,131
6751,1799957,1418329,1
6752,1799957,1447946,6
6753,1799957,1454759,20
6754,1799957,1463559,10
6755,1799957,1509974,84
6756,1799957,1510668,1
6757,1799957,1535811,184
6758,1799957,1539994,1
6759,1799957,1541897,279
6760,1799957,1548916,380
6761,1799957,1595509,41
6762,1799957,1603001,1
6763,1799957,1615135,40
6764,1799957,1633343,1
6765,1799957,1664713,1
6766,1799957,1666736,1
6767,1799957,1672067,56
6768,1799957,1686444,144
6769,1799957,1695426,1
6770,1799957,1697300,173
6771,1799957,1698006,1
6772,1799957,1698219,84
6773,1799957,1714590,21
6774,1799957,1722638,33
6775,1799957,1723925,29
6776,1799957,1734493,13
6777,1799957,1764059,71
6778,1799957,1764403,5
6779,1799957,1767602,132
6780,1799957,1768095,77
6781,1799957,1794820,1
6782,1799957,1799957,203
6783,1799957,1800620,91
6784,1799957,1801585,3
6785,1799957,1802080,96
6786,1799957,1802225,153
6787,1799957,1802277,25
6788,1799957,1803295,8
6789,1799957,1803898,102
6790,1799957,1825611,46
6791,1799957,1832158,43
6792,1799957,1832439,6
6793,1799957,1840750,4
6794,1799957,1841757,16
6795,1799957,1852993,75
6796,1800620,5272,33
6797,1800620,16972,2
6798,1800620,35527,660
6799,1800620,356264,20
6800,1800620,712050,113
6801,1800620,713676,936
6802,1800620,732905,1
6803,1800620,733986,65
6804,1800620,773411,405
6805,1800620,775368,5
6806,1800620,857508,8
6807,1800620,859139,7
6808,1800620,944804,6
6809,1800620,1002672,36
6810,1800620,1056527,1
6811,1800620,1078246,1
6812,1800620,1080107,479
6813,1800620,1082621,3
6814,1800620,1105837,7
6815,1800620,1130787,44
6816,1800620,1140771,41
6817,1800620,1271347,20
6818,1800620,1285973,26
6819,1800620,1297376,72
6820,1800620,1360798,113
6821,1800620,1364742,1212
6822,1800620,1373442,475
6823,1800620,1376113,38
6824,1800620,1394866,1
6825,1800620,1399794,119
6826,1800620,1411530,74
6827,1800620,1415996,107
6828,1800620,1447946,3
6829,1800620,1454759,11
6830,1800620,1463559,9
6831,1800620,1509974,68
6832,1800620,1535811,139
6833,1800620,1541897,198
6834,1800620,1548916,258
6835,1800620,1595509,28
6836,1800620,1615135,27
6837,1800620,1672067,41
6838,1800620,1686444,111
6839,1800620,1697300,122
6840,1800620,1698219,50
6841,1800620,1714590,13
6842,1800620,1722638,23
6843,1800620,1723925,20
6844,1800620,1734493,6
6845,1800620,1764059,53
6846,1800620,1764403,3
6847,1800620,1767602,101
6848,1800620,1768095,52
6849,1800620,1799957,156
6850,1800620,1800620,73
6851,1800620,1801585,1
6852,1800620,1802080,68
6853,1800620,1802225,112
6854,1800620,1802277,14
6855,1800620,1803295,4
6856,1800620,1803898,72
6857,1800620,1825611,33
6858,1800620,1832158,27
6859,1800620,1832439,2
6860,1800620,1841757,10
6861,1800620,1844568,1
6862,1800620,1852993,57
6863,1801413,914933,4
6864,1801413,931097,3
6865,1801413,1388409,4
6866,1801413,1455969,4
6867,1801413,1513211,2
6868,1801413,1801413,1
6869,1801413,1803295,5
6870,1801413,1841015,2
6871,1801413,1858879,14
6872,1801585,5272,7
6873,1801585,35527,7
6874,1801585,356264,4
6875,1801585,712050,2
6876,1801585,713676,8
6877,1801585,773411,6
6878,1801585,775368,2
6879,1801585,857508,3
6880,1801585,859139,1
6881,1801585,944804,1
6882,1801585,1056527,1
6883,1801585,1166588,1
6884,1801585,1364742,1
6885,1801585,1609674,2
6886,1801585,1802080,2
6887,1801585,1802225,1
6888,1801585,1803295,1
6889,1801585,1803898,3
6890,1801585,1825611,1
6891,1801585,1832158,1
6892,1801585,1832439,1
6893,1801585,1840750,1
6894,1801585,1841757,1
6895,1801585,1844892,8
6896,1801585,1852993,2
6897,1802080,5272,7
6898,1802080,16972,8
6899,1802080,35527,1824
6900,1802080,356264,5
6901,1802080,712050,334
6902,1802080,713676,2347
6903,1802080,732905,1
6904,1802080,733986,194
6905,1802080,773411,906
6906,1802080,775368,6
6907,1802080,857508,6
6908,1802080,859139,29
6909,1802080,944804,2
6910,1802080,1002672,110
6911,1802080,1008322,3
6912,1802080,1078246,5
6913,1802080,1080107,1248
6914,1802080,1082621,18
6915,1802080,1105837,24
6916,1802080,1130787,157
6917,1802080,1140771,73
6918,1802080,1166588,1
6919,1802080,1271347,49
6920,1802080,1285973,88
6921,1802080,1297376,162
6922,1802080,1360798,417
6923,1802080,1364742,2743
6924,1802080,1373442,1219
6925,1802080,1376113,88
6926,1802080,1399794,438
6927,1802080,1411530,160
6928,1802080,1415996,314
6929,1802080,1447946,14
6930,1802080,1454759,49
6931,1802080,1463559,25
6932,1802080,1509974,209
6933,1802080,1535811,368
6934,1802080,1541897,603
6935,1802080,1548916,821
6936,1802080,1595509,102
6937,1802080,1615135,75
6938,1802080,1664713,1
6939,1802080,1666736,2
6940,1802080,1672067,111
6941,1802080,1686444,276
6942,1802080,1697300,417
6943,1802080,1698219,174
6944,1802080,1714590,24
6945,1802080,1722638,103
6946,1802080,1723925,71
6947,1802080,1734493,21
6948,1802080,1764059,154
6949,1802080,1764403,12
6950,1802080,1767602,270
6951,1802080,1768095,198
6952,1802080,1799957,333
6953,1802080,1800620,175
6954,1802080,1802080,198
6955,1802080,1802225,288
6956,1802080,1802277,57
6957,1802080,1803295,12
6958,1802080,1803898,193
6959,1802080,1817652,1
6960,1802080,1825611,111
6961,1802080,1832158,67
6962,1802080,1832439,14
6963,1802080,1840750,3
6964,1802080,1841757,38
6965,1802080,1844568,1
6966,1802080,1852993,139
6967,1802225,5272,11
6968,1802225,16972,2
6969,1802225,35527,1001
6970,1802225,356264,9
6971,1802225,712050,212
6972,1802225,713676,1397
6973,1802225,733986,116
6974,1802225,773411,633
6975,1802225,775368,5
6976,1802225,857508,4
6977,1802225,859139,12
6978,1802225,944804,4
6979,1802225,1002672,62
6980,1802225,1008322,3
6981,1802225,1056527,2
6982,1802225,1078246,11
6983,1802225,1080107,751
6984,1802225,1082621,5
6985,1802225,1105837,16
6986,1802225,1130787,78
6987,1802225,1140771,62
6988,1802225,1166588,1
6989,1802225,1271347,36
6990,1802225,1285973,48
6991,1802225,1297376,103
6992,1802225,1360798,198
6993,1802225,1364742,1924
6994,1802225,1373442,786
6995,1802225,1376113,60
6996,1802225,1399794,188
6997,1802225,1411530,102
6998,1802225,1415996,168
6999,1802225,1447946,4
7000,1802225,1454759,28
7001,1802225,1463559,16
7002,1802225,1509974,115
7003,1802225,1535811,231
7004,1802225,1541897,323
7005,1802225,1548916,445
7006,1802225,1595509,55
7007,1802225,1615135,53
7008,1802225,1664713,1
7009,1802225,1672067,77
7010,1802225,1686444,163
7011,1802225,1697300,225
7012,1802225,1698219,86
7013,1802225,1714590,19
7014,1802225,1722638,45
7015,1802225,1723925,34
7016,1802225,1734493,16
7017,1802225,1764059,93
7018,1802225,1764403,3
7019,1802225,1767602,151
7020,1802225,1768095,102
7021,1802225,1799957,250
7022,1802225,1800620,129
7023,1802225,1802080,105
7024,1802225,1802225,181
7025,1802225,1802277,35
7026,1802225,1803295,21
7027,1802225,1803898,116
7028,1802225,1817652,1
7029,1802225,1825611,57
7030,1802225,1832158,42
7031,1802225,1832439,7
7032,1802225,1840750,6
7033,1802225,1841757,24
7034,1802225,1852993,95
7035,1802277,16972,1
7036,1802277,35527,493
7037,1802277,712050,137
7038,1802277,713676,650
7039,1802277,733986,70
7040,1802277,773411,289
7041,1802277,859139,7
7042,1802277,1002672,31
7043,1802277,1008322,4
7044,1802277,1078246,23
7045,1802277,1080107,307
7046,1802277,1082621,4
7047,1802277,1105837,6
7048,1802277,1130787,53
7049,1802277,1140771,16
7050,1802277,1271347,15
7051,1802277,1285973,34
7052,1802277,1297376,41
7053,1802277,1360798,140
7054,1802277,1364742,728
7055,1802277,1373442,357
7056,1802277,1376113,40
7057,1802277,1399794,107
7058,1802277,1411530,40
7059,1802277,1415996,97
7060,1802277,1447946,4
7061,1802277,1454759,29
7062,1802277,1463559,12
7063,1802277,1508097,2
7064,1802277,1509974,76
7065,1802277,1535811,109
7066,1802277,1541897,143
7067,1802277,1548916,211
7068,1802277,1595509,40
7069,1802277,1615135,46
7070,1802277,1672067,56
7071,1802277,1686444,65
7072,1802277,1697300,116
7073,1802277,1698219,47
7074,1802277,1714590,6
7075,1802277,1722638,45
7076,1802277,1723925,20
7077,1802277,1734493,6
7078,1802277,1764059,37
7079,1802277,1764403,2
7080,1802277,1767602,62
7081,1802277,1768095,49
7082,1802277,1799957,76
7083,1802277,1800620,48
7084,1802277,1802080,53
7085,1802277,1802225,83
7086,1802277,1802277,50
7087,1802277,1803295,32
7088,1802277,1803898,73
7089,1802277,1825611,42
7090,1802277,1832158,24
7091,1802277,1832439,1
7092,1802277,1841757,37
7093,1802277,1852993,36
7094,1803089,5272,2
7095,1803089,356264,1
7096,1803089,1364742,3
7097,1803295,5272,11
7098,1803295,35527,126
7099,1803295,356264,3
7100,1803295,712050,75
7101,1803295,713676,163
7102,1803295,733986,29
7103,1803295,773411,113
7104,1803295,775368,4
7105,1803295,857508,3
7106,1803295,914933,2
7107,1803295,931097,1
7108,1803295,944804,3
7109,1803295,1002672,5
7110,1803295,1008322,3
7111,1803295,1078246,18
7112,1803295,1080107,51
7113,1803295,1130787,10
7114,1803295,1285973,10
7115,1803295,1297376,17
7116,1803295,1360798,45
7117,1803295,1364742,116
7118,1803295,1373442,91
7119,1803295,1376113,27
7120,1803295,1388409,3
7121,1803295,1399794,19
7122,1803295,1411530,2
7123,1803295,1415996,29
7124,1803295,1447946,1
7125,1803295,1454759,17
7126,1803295,1455969,1
7127,1803295,1463559,6
7128,1803295,1509974,30
7129,1803295,1535811,28
7130,1803295,1541897,24
7131,1803295,1548916,30
7132,1803295,1595509,17
7133,1803295,1615135,30
7134,1803295,1664713,1
7135,1803295,1672067,35
7136,1803295,1686444,7
7137,1803295,1697300,35
7138,1803295,1698219,14
7139,1803295,1714590,1
7140,1803295,1722638,20
7141,1803295,1723925,5
7142,1803295,1764059,3
7143,1803295,1764403,1
7144,1803295,1767602,9
7145,1803295,1768095,15
7146,1803295,1799957,2
7147,1803295,1800620,13
7148,1803295,1802080,13
7149,1803295,1802225,18
7150,1803295,1802277,37
7151,1803295,1803295,33
7152,1803295,1803898,31
7153,1803295,1825611,30
7154,1803295,1832158,13
7155,1803295,1832439,4
7156,1803295,1840750,1
7157,1803295,1841015,1
7158,1803295,1841757,37
7159,1803295,1852993,17
7160,1803295,1858879,7
7161,1803898,5272,37
7162,1803898,16972,6
7163,1803898,35527,1159
7164,1803898,356264,26
7165,1803898,712050,281
7166,1803898,713676,1500
7167,1803898,732905,3
7168,1803898,733986,112
7169,1803898,773411,691
7170,1803898,775368,13
7171,1803898,857508,12
7172,1803898,859139,18
7173,1803898,944804,16
7174,1803898,1002672,83
7175,1803898,1008322,20
7176,1803898,1056527,12
7177,1803898,1078246,12
7178,1803898,1080107,757
7179,1803898,1082621,8
7180,1803898,1105837,13
7181,1803898,1119032,1
7182,1803898,1130787,102
7183,1803898,1140771,49
7184,1803898,1166588,6
7185,1803898,1271347,65
7186,1803898,1285973,51
7187,1803898,1297376,87
7188,1803898,1360798,259
7189,1803898,1364742,1706
7190,1803898,1373442,780
7191,1803898,1374170,3
7192,1803898,1376113,116
7193,1803898,1399794,254
7194,1803898,1411530,94
7195,1803898,1415996,186
7196,1803898,1418329,1
7197,1803898,1447946,12
7198,1803898,1454759,67
7199,1803898,1463559,25
7200,1803898,1508097,1
7201,1803898,1509974,126
7202,1803898,1510668,1
7203,1803898,1535811,238
7204,1803898,1539994,1
7205,1803898,1541897,363
7206,1803898,1548916,501
7207,1803898,1595509,59
7208,1803898,1603001,1
7209,1803898,1615135,65
7210,1803898,1633343,1
7211,1803898,1664713,1
7212,1803898,1666736,1
7213,1803898,1672067,91
7214,1803898,1686444,182
7215,1803898,1695426,1
7216,1803898,1697300,260
7217,1803898,1698006,1
7218,1803898,1698219,106
7219,1803898,1714590,16
7220,1803898,1722638,73
7221,1803898,1723925,49
7222,1803898,1734493,13
7223,1803898,1764059,91
7224,1803898,1764403,5
7225,1803898,1767602,146
7226,1803898,1768095,139
7227,1803898,1794820,1
7228,1803898,1799957,199
7229,1803898,1800620,103
7230,1803898,1802080,104
7231,1803898,1802225,179
7232,1803898,1802277,45
7233,1803898,1803295,18
7234,1803898,1803898,154
7235,1803898,1817652,1
7236,1803898,1825611,83
7237,1803898,1832158,50
7238,1803898,1832439,9
7239,1803898,1840750,6
7240,1803898,1841757,30
7241,1803898,1844568,1
7242,1803898,1852993,113
7243,1817646,5272,4
7244,1817646,35527,6
7245,1817646,712050,3
7246,1817646,713676,9
7247,1817646,773411,3
7248,1817646,775368,1
7249,1817646,1166588,1
7250,1817646,1364742,1
7251,1817646,1447946,1
7252,1817646,1463559,1
7253,1817652,5272,6
7254,1817652,35527,8
7255,1817652,713676,15
7256,1817652,773411,8
7257,1817652,857508,1
7258,1817652,1166588,3
7259,1817652,1364742,1
7260,1817652,1447946,2
7261,1817652,1463559,1
7262,1817652,1666736,2
7263,1817652,1825611,1
7264,1817652,1840750,1
7265,1817652,1841757,1
7266,1817652,1852993,3
7267,1825611,5272,30
7268,1825611,16972,5
7269,1825611,35527,1174
7270,1825611,356264,17
7271,1825611,712050,241
7272,1825611,713676,1493
7273,1825611,732905,3
7274,1825611,733986,147
7275,1825611,773411,632
7276,1825611,775368,8
7277,1825611,857508,6
7278,1825611,859139,20
7279,1825611,944804,6
7280,1825611,1002672,75
7281,1825611,1008322,8
7282,1825611,1056527,2
7283,1825611,1078246,15
7284,1825611,1080107,793
7285,1825611,1082621,12
7286,1825611,1105837,16
7287,1825611,1130787,109
7288,1825611,1140771,43
7289,1825611,1166588,7
7290,1825611,1271347,36
7291,1825611,1285973,72
7292,1825611,1297376,86
7293,1825611,1360798,317
7294,1825611,1364742,1688
7295,1825611,1373442,786
7296,1825611,1376113,78
7297,1825611,1388409,1
7298,1825611,1399794,295
7299,1825611,1411530,97
7300,1825611,1415996,204
7301,1825611,1447946,11
7302,1825611,1454759,42
7303,1825611,1463559,24
7304,1825611,1508097,1
7305,1825611,1509974,153
7306,1825611,1535811,241
7307,1825611,1541897,394
7308,1825611,1548916,487
7309,1825611,1595509,73
7310,1825611,1615135,68
7311,1825611,1664713,1
7312,1825611,1666736,2
7313,1825611,1672067,95
7314,1825611,1686444,185
7315,1825611,1697300,297
7316,1825611,1698219,114
7317,1825611,1714590,11
7318,1825611,1722638,93
7319,1825611,1723925,52
7320,1825611,1728120,1
7321,1825611,1734493,10
7322,1825611,1764059,102
7323,1825611,1764403,8
7324,1825611,1767602,172
7325,1825611,1768095,150
7326,1825611,1799957,194
7327,1825611,1800620,109
7328,1825611,1802080,130
7329,1825611,1802225,178
7330,1825611,1802277,51
7331,1825611,1803295,17
7332,1825611,1803898,133
7333,1825611,1825611,76
7334,1825611,1832158,48
7335,1825611,1832439,12
7336,1825611,1840750,3
7337,1825611,1841757,42
7338,1825611,1852993,98
7339,1832158,5272,15
7340,1832158,16972,6
7341,1832158,35527,515
7342,1832158,356264,10
7343,1832158,712050,104
7344,1832158,713676,677
7345,1832158,733986,46
7346,1832158,773411,281
7347,1832158,775368,7
7348,1832158,857508,9
7349,1832158,859139,7
7350,1832158,944804,7
7351,1832158,1002672,29
7352,1832158,1008322,3
7353,1832158,1056527,2
7354,1832158,1078246,4
7355,1832158,1080107,306
7356,1832158,1082621,4
7357,1832158,1105837,5
7358,1832158,1130787,50
7359,1832158,1140771,13
7360,1832158,1166588,1
7361,1832158,1271347,15
7362,1832158,1285973,25
7363,1832158,1297376,43
7364,1832158,1360798,104
7365,1832158,1364742,616
7366,1832158,1373442,288
7367,1832158,1374170,7
7368,1832158,1376113,37
7369,1832158,1394866,1
7370,1832158,1399794,111
7371,1832158,1411530,35
7372,1832158,1415996,78
7373,1832158,1447946,7
7374,1832158,1454759,20
7375,1832158,1463559,21
7376,1832158,1509974,47
7377,1832158,1535811,95
7378,1832158,1541897,155
7379,1832158,1548916,232
7380,1832158,1582202,5
7381,1832158,1595509,28
7382,1832158,1615135,32
7383,1832158,1664713,1
7384,1832158,1672067,28
7385,1832158,1686444,59
7386,1832158,1697300,106
7387,1832158,1698219,52
7388,1832158,1714590,9
7389,1832158,1722638,26
7390,1832158,1723925,14
7391,1832158,1728120,1
7392,1832158,1734493,6
7393,1832158,1764059,36
7394,1832158,1764403,2
7395,1832158,1767602,54
7396,1832158,1768095,44
7397,1832158,1799957,64
7398,1832158,1800620,34
7399,1832158,1802080,42
7400,1832158,1802225,56
7401,1832158,1802277,20
7402,1832158,1803295,4
7403,1832158,1803898,49
7404,1832158,1825611,27
7405,1832158,1832158,31
7406,1832158,1832439,6
7407,1832158,1840750,3
7408,1832158,1841757,21
7409,1832158,1852993,49
7410,1832439,5272,2
7411,1832439,35527,110
7412,1832439,356264,2
7413,1832439,712050,25
7414,1832439,713676,141
7415,1832439,733986,13
7416,1832439,773411,58
7417,1832439,775368,3
7418,1832439,857508,4
7419,1832439,859139,3
7420,1832439,944804,2
7421,1832439,1002672,7
7422,1832439,1008322,1
7423,1832439,1078246,1
7424,1832439,1080107,71
7425,1832439,1082621,1
7426,1832439,1105837,1
7427,1832439,1130787,9
7428,1832439,1140771,4
7429,1832439,1271347,3
7430,1832439,1285973,10
7431,1832439,1297376,8
7432,1832439,1360798,29
7433,1832439,1364742,154
7434,1832439,1373442,71
7435,1832439,1376113,8
7436,1832439,1399794,24
7437,1832439,1411530,10
7438,1832439,1415996,19
7439,1832439,1447946,1
7440,1832439,1454759,2
7441,1832439,1463559,1
7442,1832439,1509974,16
7443,1832439,1535811,24
7444,1832439,1541897,32
7445,1832439,1548916,43
7446,1832439,1595509,7
7447,1832439,1615135,8
7448,1832439,1664713,1
7449,1832439,1672067,8
7450,1832439,1686444,16
7451,1832439,1697300,27
7452,1832439,1698219,12
7453,1832439,1714590,1
7454,1832439,1722638,10
7455,1832439,1723925,4
7456,1832439,1734493,1
7457,1832439,1764059,8
7458,1832439,1764403,1
7459,1832439,1767602,17
7460,1832439,1768095,15
7461,1832439,1799957,20
7462,1832439,1800620,10
7463,1832439,1802080,12
7464,1832439,1802225,16
7465,1832439,1802277,6
7466,1832439,1803295,1
7467,1832439,1803898,12
7468,1832439,1825611,10
7469,1832439,1832158,5
7470,1832439,1840750,2
7471,1832439,1841757,9
7472,1832439,1852993,14
7473,1840750,5272,8
7474,1840750,16972,1
7475,1840750,35527,18
7476,1840750,356264,1
7477,1840750,712050,9
7478,1840750,713676,43
7479,1840750,773411,13
7480,1840750,775368,4
7481,1840750,857508,3
7482,1840750,859139,2
7483,1840750,944804,3
7484,1840750,1002672,1
7485,1840750,1008322,1
7486,1840750,1078246,1
7487,1840750,1080107,1
7488,1840750,1105837,1
7489,1840750,1119032,1
7490,1840750,1130787,3
7491,1840750,1140771,1
7492,1840750,1166588,2
7493,1840750,1285973,1
7494,1840750,1297376,1
7495,1840750,1360798,1
7496,1840750,1364742,4
7497,1840750,1373442,1
7498,1840750,1374170,1
7499,1840750,1376113,1
7500,1840750,1399794,1
7501,1840750,1411530,1
7502,1840750,1415996,1
7503,1840750,1418329,1
7504,1840750,1447946,1
7505,1840750,1463559,1
7506,1840750,1509974,1
7507,1840750,1510668,1
7508,1840750,1535811,1
7509,1840750,1539994,1
7510,1840750,1541897,1
7511,1840750,1595509,1
7512,1840750,1603001,1
7513,1840750,1633343,1
7514,1840750,1664713,1
7515,1840750,1666736,1
7516,1840750,1672067,1
7517,1840750,1686444,1
7518,1840750,1697300,1
7519,1840750,1698006,1
7520,1840750,1698219,1
7521,1840750,1714590,1
7522,1840750,1722638,1
7523,1840750,1723925,1
7524,1840750,1734493,1
7525,1840750,1764059,1
7526,1840750,1767602,1
7527,1840750,1768095,1
7528,1840750,1794820,1
7529,1840750,1802225,1
7530,1840750,1803295,1
7531,1840750,1803898,1
7532,1840750,1825611,1
7533,1840750,1832158,1
7534,1840750,1841757,3
7535,1840750,1852993,6
7536,1841015,914933,3
7537,1841015,931097,9
7538,1841015,1388409,2
7539,1841015,1858879,9
7540,1841757,5272,6
7541,1841757,16972,3
7542,1841757,35527,336
7543,1841757,356264,5
7544,1841757,712050,72
7545,1841757,713676,402
7546,1841757,732905,1
7547,1841757,733986,53
7548,1841757,773411,176
7549,1841757,775368,6
7550,1841757,857508,5
7551,1841757,859139,5
7552,1841757,944804,3
7553,1841757,1002672,22
7554,1841757,1008322,3
7555,1841757,1078246,7
7556,1841757,1080107,211
7557,1841757,1082621,5
7558,1841757,1105837,3
7559,1841757,1130787,30
7560,1841757,1140771,8
7561,1841757,1271347,8
7562,1841757,1285973,23
7563,1841757,1297376,24
7564,1841757,1360798,100
7565,1841757,1364742,401
7566,1841757,1373442,204
7567,1841757,1376113,27
7568,1841757,1388409,1
7569,1841757,1399794,97
7570,1841757,1411530,23
7571,1841757,1415996,62
7572,1841757,1447946,3
7573,1841757,1454759,10
7574,1841757,1463559,6
7575,1841757,1508097,1
7576,1841757,1509974,44
7577,1841757,1535811,64
7578,1841757,1541897,117
7579,1841757,1548916,132
7580,1841757,1595509,26
7581,1841757,1615135,25
7582,1841757,1664713,1
7583,1841757,1672067,24
7584,1841757,1686444,51
7585,1841757,1697300,94
7586,1841757,1698219,43
7587,1841757,1714590,2
7588,1841757,1722638,33
7589,1841757,1723925,15
7590,1841757,1734493,3
7591,1841757,1764059,27
7592,1841757,1764403,3
7593,1841757,1767602,46
7594,1841757,1768095,45
7595,1841757,1799957,43
7596,1841757,1800620,26
7597,1841757,1802080,39
7598,1841757,1802225,38
7599,1841757,1802277,19
7600,1841757,1803295,8
7601,1841757,1803898,40
7602,1841757,1825611,27
7603,1841757,1832158,12
7604,1841757,1832439,2
7605,1841757,1841757,25
7606,1841757,1844568,1
7607,1841757,1852993,31
7608,1844568,5272,1
7609,1844568,35527,6
7610,1844568,356264,2
7611,1844568,712050,4
7612,1844568,713676,6
7613,1844568,732905,1
7614,1844568,773411,4
7615,1844568,775368,1
7616,1844568,857508,2
7617,1844568,944804,2
7618,1844568,1844892,4
7619,1844568,1852993,3
7620,1844891,1844891,1
7621,1844892,5272,2
7622,1844892,356264,1
7623,1844892,1056527,4
7624,1844892,1455969,2
7625,1844892,1609674,4
7626,1844892,1844892,1
7627,1852993,5272,34
7628,1852993,16972,5
7629,1852993,35527,862
7630,1852993,356264,14
7631,1852993,712050,173
7632,1852993,713676,1131
7633,1852993,732905,1
7634,1852993,733986,81
7635,1852993,773411,495
7636,1852993,775368,11
7637,1852993,857508,11
7638,1852993,859139,12
7639,1852993,944804,9
7640,1852993,1002672,44
7641,1852993,1008322,2
7642,1852993,1078246,8
7643,1852993,1080107,567
7644,1852993,1082621,7
7645,1852993,1105837,9
7646,1852993,1130787,58
7647,1852993,1140771,33
7648,1852993,1166588,11
7649,1852993,1271347,22
7650,1852993,1285973,37
7651,1852993,1297376,64
7652,1852993,1360798,193
7653,1852993,1364742,1238
7654,1852993,1373442,553
7655,1852993,1376113,45
7656,1852993,1388409,1
7657,1852993,1399794,181
7658,1852993,1411530,66
7659,1852993,1415996,118
7660,1852993,1447946,10
7661,1852993,1454759,29
7662,1852993,1463559,18
7663,1852993,1509974,96
7664,1852993,1535811,153
7665,1852993,1541897,270
7666,1852993,1548916,337
7667,1852993,1595509,42
7668,1852993,1615135,45
7669,1852993,1664713,1
7670,1852993,1666736,2
7671,1852993,1672067,69
7672,1852993,1686444,122
7673,1852993,1697300,189
7674,1852993,1698219,68
7675,1852993,1714590,12
7676,1852993,1722638,50
7677,1852993,1723925,33
7678,1852993,1734493,7
7679,1852993,1764059,70
7680,1852993,1764403,6
7681,1852993,1767602,114
7682,1852993,1768095,89
7683,1852993,1799957,146
7684,1852993,1800620,77
7685,1852993,1802080,83
7686,1852993,1802225,122
7687,1852993,1802277,32
7688,1852993,1803295,13
7689,1852993,1803898,71
7690,1852993,1825611,51
7691,1852993,1832158,43
7692,1852993,1832439,5
7693,1852993,1841757,18
7694,1852993,1852993,64
7695,1858879,914933,57
7696,1858879,931097,6
7697,1858879,1091561,1
7698,1858879,1105837,2
7699,1858879,1168889,1
7700,1858879,1388409,6
7701,1858879,1455969,35
7702,1858879,1513211,9
7703,1858879,1729854,1
7704,1858879,1801413,1
7705,1858879,1858879,6
