,cik_No1,cik_No2
5306,1686444,1394866
5307,1686444,1399794
5308,1686444,1411530
5309,1686444,1415996
5310,1686444,1418329
5311,1686444,1447946
5312,1686444,1454759
5313,1686444,1463559
5314,1686444,1509974
5315,1686444,1510668
5316,1686444,1535811
5317,1686444,1539994
5318,1686444,1541897
5319,1686444,1548916
5320,1686444,1595509
5321,1686444,1603001
5322,1686444,1615135
5323,1686444,1633343
5324,1686444,1664713
5325,1686444,1666736
5326,1686444,1672067
5327,1686444,1686444
5328,1686444,1695426
5329,1686444,1697300
5330,1686444,1698006
5331,1686444,1698219
5332,1686444,1714590
5333,1686444,1715635
5334,1686444,1722329
5335,1686444,1722638
5336,1686444,1723925
5337,1686444,1728120
5338,1686444,1728718
5339,1686444,1729854
5340,1686444,1734493
5341,1686444,1745796
5342,1686444,1764059
5343,1686444,1764403
5344,1686444,1767602
5345,1686444,1768095
5346,1686444,1772940
5347,1686444,1794153
5348,1686444,1794820
5349,1686444,1798736
5350,1686444,1799957
5351,1686444,1800620
5352,1686444,1801585
5353,1686444,1802080
5354,1686444,1802225
5355,1686444,1802277
5356,1686444,1803295
5357,1686444,1803898
5358,1686444,1817646
5359,1686444,1817652
5360,1686444,1825611
5361,1686444,1832158
5362,1686444,1832439
5363,1686444,1840750
5364,1686444,1841757
5365,1686444,1844568
5366,1686444,1852993
5367,1694886,914933
5368,1694886,1713520
5369,1694886,1729854
5370,1694886,1858879
5371,1695426,5272
5372,1695426,16972
5373,1695426,35527
5374,1695426,712050
5375,1695426,713676
5376,1695426,732905
5377,1695426,773411
5378,1695426,775368
5379,1695426,944804
5380,1695426,1002672
5381,1695426,1078246
5382,1695426,1080107
5383,1695426,1119032
5384,1695426,1130787
5385,1695426,1285973
5386,1695426,1297376
5387,1695426,1360798
5388,1695426,1364742
5389,1695426,1373442
5390,1695426,1374170
5391,1695426,1376113
5392,1695426,1399794
5393,1695426,1411530
5394,1695426,1415996
5395,1695426,1463559
5396,1695426,1509974
5397,1695426,1535811
5398,1695426,1541897
5399,1695426,1548916
5400,1695426,1615135
5401,1695426,1672067
5402,1695426,1686444
5403,1695426,1695426
5404,1695426,1697300
5405,1695426,1698219
5406,1695426,1714590
5407,1695426,1722638
5408,1695426,1723925
5409,1695426,1734493
5410,1695426,1757128
5411,1695426,1767602
5412,1695426,1768095
5413,1695426,1794820
5414,1695426,1799957
5415,1695426,1802225
5416,1695426,1803898
5417,1695426,1832158
5418,1695426,1841757
5419,1695426,1852993
5420,1697300,5272
5421,1697300,16972
5422,1697300,35527
5423,1697300,356264
5424,1697300,712050
5425,1697300,713676
5426,1697300,732905
5427,1697300,733986
5428,1697300,773411
5429,1697300,775368
5430,1697300,857508
5431,1697300,859139
5432,1697300,944804
5433,1697300,1002672
5434,1697300,1008322
5435,1697300,1056527
5436,1697300,1078246
5437,1697300,1080107
5438,1697300,1082621
5439,1697300,1105837
5440,1697300,1130787
5441,1697300,1140771
5442,1697300,1166588
5443,1697300,1271347
5444,1697300,1285973
5445,1697300,1297376
5446,1697300,1360798
5447,1697300,1364742
5448,1697300,1373442
5449,1697300,1374170
5450,1697300,1376113
5451,1697300,1388409
5452,1697300,1394866
5453,1697300,1399794
5454,1697300,1411530
5455,1697300,1415996
5456,1697300,1418329
5457,1697300,1447946
5458,1697300,1454759
5459,1697300,1463559
5460,1697300,1509974
5461,1697300,1510668
5462,1697300,1535811
5463,1697300,1539994
5464,1697300,1541897
5465,1697300,1548916
5466,1697300,1595509
5467,1697300,1603001
5468,1697300,1609674
5469,1697300,1615135
5470,1697300,1633343
5471,1697300,1664713
5472,1697300,1666736
5473,1697300,1672067
5474,1697300,1686444
5475,1697300,1697300
5476,1697300,1698006
5477,1697300,1698219
5478,1697300,1714590
5479,1697300,1715635
5480,1697300,1722329
5481,1697300,1722638
5482,1697300,1723925
5483,1697300,1728120
5484,1697300,1728718
5485,1697300,1729854
5486,1697300,1734493
5487,1697300,1745796
5488,1697300,1764059
5489,1697300,1764403
5490,1697300,1767602
5491,1697300,1768095
5492,1697300,1772940
5493,1697300,1794153
5494,1697300,1794820
5495,1697300,1798736
5496,1697300,1799957
5497,1697300,1800620
5498,1697300,1801585
5499,1697300,1802080
5500,1697300,1802225
5501,1697300,1802277
5502,1697300,1803295
5503,1697300,1803898
5504,1697300,1817646
5505,1697300,1817652
5506,1697300,1825611
5507,1697300,1832158
5508,1697300,1832439
5509,1697300,1840750
5510,1697300,1841757
5511,1697300,1844568
5512,1697300,1852993
5513,1698006,5272
5514,1698006,35527
5515,1698006,356264
5516,1698006,712050
5517,1698006,713676
5518,1698006,773411
5519,1698006,775368
5520,1698006,944804
5521,1698006,1130787
5522,1698006,1364742
5523,1698006,1698219
5524,1698006,1714590
5525,1698006,1722329
5526,1698006,1722638
5527,1698006,1723925
5528,1698006,1734493
5529,1698006,1764059
5530,1698006,1767602
5531,1698006,1768095
5532,1698006,1794820
5533,1698006,1800620
5534,1698006,1802225
5535,1698006,1803295
5536,1698006,1803898
5537,1698006,1825611
5538,1698006,1832158
5539,1698006,1852993
5540,1698219,5272
5541,1698219,16972
5542,1698219,35527
5543,1698219,356264
5544,1698219,712050
5545,1698219,713676
5546,1698219,732905
5547,1698219,733986
5548,1698219,773411
5549,1698219,775368
5550,1698219,857508
5551,1698219,859139
5552,1698219,944804
5553,1698219,1002672
5554,1698219,1008322
5555,1698219,1056527
5556,1698219,1078246
5557,1698219,1080107
5558,1698219,1082621
5559,1698219,1105837
5560,1698219,1130787
5561,1698219,1140771
5562,1698219,1166588
5563,1698219,1271347
5564,1698219,1285973
5565,1698219,1297376
5566,1698219,1360798
5567,1698219,1364742
5568,1698219,1373442
5569,1698219,1374170
5570,1698219,1376113
5571,1698219,1388409
5572,1698219,1394866
5573,1698219,1399794
5574,1698219,1411530
5575,1698219,1415996
5576,1698219,1418329
5577,1698219,1447946
5578,1698219,1454759
5579,1698219,1463559
5580,1698219,1508097
5581,1698219,1509974
5582,1698219,1510668
5583,1698219,1535811
5584,1698219,1539994
5585,1698219,1541897
5586,1698219,1548916
5587,1698219,1582202
5588,1698219,1595509
5589,1698219,1603001
5590,1698219,1609674
5591,1698219,1615135
5592,1698219,1633343
5593,1698219,1664713
5594,1698219,1666736
5595,1698219,1672067
5596,1698219,1686444
5597,1698219,1697300
5598,1698219,1698006
5599,1698219,1698219
5600,1698219,1714590
5601,1698219,1715635
5602,1698219,1718570
5603,1698219,1722329
5604,1698219,1722638
5605,1698219,1723925
5606,1698219,1728120
5607,1698219,1728718
5608,1698219,1729854
5609,1698219,1734493
5610,1698219,1745796
5611,1698219,1764059
5612,1698219,1764403
5613,1698219,1767602
5614,1698219,1768095
5615,1698219,1772940
5616,1698219,1794153
5617,1698219,1794820
5618,1698219,1798736
5619,1698219,1799957
5620,1698219,1800620
5621,1698219,1801585
5622,1698219,1802080
5623,1698219,1802225
5624,1698219,1802277
5625,1698219,1803295
5626,1698219,1803898
5627,1698219,1817652
5628,1698219,1825611
5629,1698219,1832158
5630,1698219,1832439
5631,1698219,1840750
5632,1698219,1841757
5633,1698219,1844568
5634,1698219,1852993
5635,1710785,35527
5636,1710785,713676
5637,1713520,5272
5638,1713520,35527
5639,1713520,713676
5640,1713520,859139
5641,1713520,914933
5642,1713520,931097
5643,1713520,1032814
5644,1713520,1105837
5645,1713520,1130787
5646,1713520,1388409
5647,1713520,1455969
5648,1713520,1513211
5649,1713520,1727593
5650,1713520,1729854
5651,1713520,1767307
5652,1713520,1794198
5653,1713520,1801413
5654,1713520,1803295
5655,1713520,1841015
5656,1713520,1844892
5657,1713520,1858879
5658,1714590,5272
5659,1714590,16972
5660,1714590,35527
5661,1714590,356264
5662,1714590,712050
5663,1714590,713676
5664,1714590,732905
5665,1714590,733986
5666,1714590,773411
5667,1714590,775368
5668,1714590,857508
5669,1714590,859139
5670,1714590,944804
5671,1714590,1002672
5672,1714590,1008322
5673,1714590,1078246
5674,1714590,1080107
5675,1714590,1105837
5676,1714590,1130787
5677,1714590,1140771
5678,1714590,1166588
5679,1714590,1271347
5680,1714590,1285973
5681,1714590,1297376
5682,1714590,1360798
5683,1714590,1364742
5684,1714590,1373442
5685,1714590,1374170
5686,1714590,1376113
5687,1714590,1399794
5688,1714590,1411530
5689,1714590,1415996
5690,1714590,1418329
5691,1714590,1447946
5692,1714590,1454759
5693,1714590,1463559
5694,1714590,1509974
5695,1714590,1510668
5696,1714590,1535811
5697,1714590,1539994
5698,1714590,1541897
5699,1714590,1548916
5700,1714590,1595509
5701,1714590,1603001
5702,1714590,1609674
5703,1714590,1615135
5704,1714590,1633343
5705,1714590,1666736
5706,1714590,1672067
5707,1714590,1686444
5708,1714590,1697300
5709,1714590,1698006
5710,1714590,1698219
5711,1714590,1714590
5712,1714590,1715635
5713,1714590,1722329
5714,1714590,1722638
5715,1714590,1723925
5716,1714590,1728120
5717,1714590,1728718
5718,1714590,1729854
5719,1714590,1734493
5720,1714590,1764059
5721,1714590,1767602
5722,1714590,1768095
5723,1714590,1772940
5724,1714590,1794153
5725,1714590,1794820
5726,1714590,1799957
5727,1714590,1800620
5728,1714590,1801585
5729,1714590,1802080
5730,1714590,1802225
5731,1714590,1802277
5732,1714590,1803295
5733,1714590,1803898
5734,1714590,1817652
5735,1714590,1825611
5736,1714590,1832158
5737,1714590,1832439
5738,1714590,1840750
5739,1714590,1841757
5740,1714590,1844568
5741,1714590,1852993
5742,1715635,5272
5743,1715635,35527
5744,1715635,356264
5745,1715635,712050
5746,1715635,713676
5747,1715635,732905
5748,1715635,773411
5749,1715635,775368
5750,1715635,857508
5751,1715635,859139
5752,1715635,944804
5753,1715635,1364742
5754,1715635,1715635
5755,1715635,1722329
5756,1715635,1722638
5757,1715635,1723925
5758,1715635,1734493
5759,1715635,1764059
5760,1715635,1764403
5761,1715635,1767602
5762,1715635,1768095
5763,1715635,1794153
5764,1715635,1794820
5765,1715635,1798736
5766,1715635,1799957
5767,1715635,1800620
5768,1715635,1801585
5769,1715635,1802080
5770,1715635,1802225
5771,1715635,1803295
5772,1715635,1803898
5773,1715635,1817646
5774,1715635,1825611
5775,1715635,1832158
5776,1715635,1832439
5777,1715635,1840750
5778,1715635,1841757
5779,1715635,1844568
5780,1715635,1852993
5781,1718570,35527
5782,1718570,712050
5783,1718570,713676
5784,1718570,773411
5785,1718570,1364742
5786,1718570,1447946
5787,1718570,1764059
5788,1718570,1768095
5789,1718570,1825611
5790,1722329,5272
5791,1722329,35527
5792,1722329,356264
5793,1722329,712050
5794,1722329,713676
5795,1722329,732905
5796,1722329,773411
5797,1722329,775368
5798,1722329,857508
5799,1722329,944804
5800,1722329,1130787
5801,1722329,1364742
5802,1722329,1447946
5803,1722329,1722638
5804,1722329,1723925
5805,1722329,1734493
5806,1722329,1764059
5807,1722329,1767602
5808,1722329,1768095
5809,1722329,1794153
5810,1722329,1794820
5811,1722329,1800620
5812,1722329,1802225
5813,1722329,1803295
5814,1722329,1803898
5815,1722329,1825611
5816,1722329,1852993
5817,1722638,5272
5818,1722638,16972
5819,1722638,35527
5820,1722638,356264
5821,1722638,712050
5822,1722638,713676
5823,1722638,732905
5824,1722638,733986
5825,1722638,773411
5826,1722638,775368
5827,1722638,857508
5828,1722638,859139
5829,1722638,944804
5830,1722638,1002672
5831,1722638,1008322
5832,1722638,1056527
5833,1722638,1078246
5834,1722638,1080107
5835,1722638,1082621
5836,1722638,1105837
5837,1722638,1130787
5838,1722638,1140771
5839,1722638,1166588
5840,1722638,1271347
5841,1722638,1285973
5842,1722638,1297376
5843,1722638,1360798
5844,1722638,1364742
5845,1722638,1373442
5846,1722638,1374170
5847,1722638,1376113
5848,1722638,1399794
5849,1722638,1411530
5850,1722638,1415996
5851,1722638,1418329
5852,1722638,1447946
5853,1722638,1454759
5854,1722638,1463559
5855,1722638,1508097
5856,1722638,1509974
5857,1722638,1510668
5858,1722638,1535811
5859,1722638,1539994
5860,1722638,1541897
5861,1722638,1548916
5862,1722638,1595509
5863,1722638,1603001
5864,1722638,1615135
5865,1722638,1633343
5866,1722638,1664713
5867,1722638,1666736
5868,1722638,1672067
5869,1722638,1686444
5870,1722638,1697300
5871,1722638,1698006
5872,1722638,1698219
5873,1722638,1714590
5874,1722638,1722638
5875,1722638,1723925
5876,1722638,1728120
5877,1722638,1728718
5878,1722638,1729854
5879,1722638,1734493
5880,1722638,1764059
5881,1722638,1764403
5882,1722638,1767602
5883,1722638,1768095
5884,1722638,1772940
5885,1722638,1794153
5886,1722638,1794820
5887,1722638,1798736
5888,1722638,1799957
5889,1722638,1800620
5890,1722638,1801585
5891,1722638,1802080
5892,1722638,1802225
5893,1722638,1802277
5894,1722638,1803295
5895,1722638,1803898
5896,1722638,1817652
5897,1722638,1825611
5898,1722638,1832158
5899,1722638,1832439
5900,1722638,1840750
5901,1722638,1841757
5902,1722638,1844568
5903,1722638,1852993
5904,1723925,5272
5905,1723925,16972
5906,1723925,35527
5907,1723925,356264
5908,1723925,712050
5909,1723925,713676
5910,1723925,732905
5911,1723925,733986
5912,1723925,773411
5913,1723925,775368
5914,1723925,857508
5915,1723925,859139
5916,1723925,944804
5917,1723925,1002672
5918,1723925,1008322
5919,1723925,1056527
5920,1723925,1078246
5921,1723925,1080107
5922,1723925,1082621
5923,1723925,1105837
5924,1723925,1130787
5925,1723925,1140771
5926,1723925,1166588
5927,1723925,1271347
5928,1723925,1285973
5929,1723925,1297376
5930,1723925,1360798
5931,1723925,1364742
5932,1723925,1373442
5933,1723925,1376113
5934,1723925,1388409
5935,1723925,1399794
5936,1723925,1411530
5937,1723925,1415996
5938,1723925,1447946
5939,1723925,1454759
5940,1723925,1463559
5941,1723925,1509974
5942,1723925,1535811
5943,1723925,1541897
5944,1723925,1548916
5945,1723925,1595509
5946,1723925,1615135
5947,1723925,1664713
5948,1723925,1666736
5949,1723925,1672067
5950,1723925,1686444
5951,1723925,1697300
5952,1723925,1698219
5953,1723925,1714590
5954,1723925,1715635
5955,1723925,1722638
5956,1723925,1723925
5957,1723925,1728120
5958,1723925,1728718
5959,1723925,1729854
5960,1723925,1734493
5961,1723925,1764059
5962,1723925,1764403
5963,1723925,1767602
5964,1723925,1768095
5965,1723925,1772940
5966,1723925,1794153
5967,1723925,1794820
5968,1723925,1798736
5969,1723925,1799957
5970,1723925,1800620
5971,1723925,1801585
5972,1723925,1802080
5973,1723925,1802225
5974,1723925,1802277
5975,1723925,1803295
5976,1723925,1803898
5977,1723925,1817652
5978,1723925,1825611
5979,1723925,1832158
5980,1723925,1832439
5981,1723925,1840750
5982,1723925,1841757
5983,1723925,1844568
5984,1723925,1852993
5985,1727593,914933
5986,1727593,931097
5987,1727593,1032814
5988,1727593,1729854
5989,1727593,1767307
5990,1727593,1841015
5991,1727593,1858879
5992,1728120,5272
5993,1728120,16972
5994,1728120,35527
5995,1728120,356264
5996,1728120,712050
5997,1728120,713676
5998,1728120,733986
5999,1728120,773411
6000,1728120,857508
6001,1728120,859139
6002,1728120,1002672
6003,1728120,1008322
6004,1728120,1078246
6005,1728120,1080107
6006,1728120,1082621
6007,1728120,1105837
6008,1728120,1130787
6009,1728120,1140771
6010,1728120,1271347
6011,1728120,1285973
6012,1728120,1297376
6013,1728120,1360798
6014,1728120,1364742
6015,1728120,1373442
6016,1728120,1376113
6017,1728120,1399794
6018,1728120,1411530
6019,1728120,1415996
6020,1728120,1447946
6021,1728120,1454759
6022,1728120,1463559
6023,1728120,1509974
6024,1728120,1535811
6025,1728120,1541897
6026,1728120,1548916
6027,1728120,1595509
6028,1728120,1615135
6029,1728120,1672067
6030,1728120,1686444
6031,1728120,1697300
6032,1728120,1698219
6033,1728120,1714590
6034,1728120,1722638
6035,1728120,1723925
6036,1728120,1728718
6037,1728120,1734493
6038,1728120,1764059
6039,1728120,1764403
6040,1728120,1767602
6041,1728120,1768095
6042,1728120,1794820
6043,1728120,1799957
6044,1728120,1800620
6045,1728120,1802080
6046,1728120,1802225
6047,1728120,1802277
6048,1728120,1803898
6049,1728120,1817652
6050,1728120,1825611
6051,1728120,1832158
6052,1728120,1832439
6053,1728120,1841757
6054,1728120,1852993
6055,1728718,5272
6056,1728718,35527
6057,1728718,712050
6058,1728718,713676
6059,1728718,773411
6060,1728718,857508
6061,1728718,1130787
6062,1728718,1166588
6063,1728718,1364742
6064,1728718,1447946
6065,1728718,1463559
6066,1728718,1666736
6067,1728718,1729854
6068,1728718,1764059
6069,1728718,1768095
6070,1728718,1772940
6071,1728718,1802080
6072,1728718,1803295
6073,1728718,1817652
6074,1728718,1825611
6075,1728718,1852993
6076,1729854,5272
6077,1729854,35527
6078,1729854,356264
6079,1729854,712050
6080,1729854,713676
6081,1729854,773411
6082,1729854,857508
6083,1729854,914933
6084,1729854,931097
6085,1729854,1091561
6086,1729854,1105837
6087,1729854,1166588
6088,1729854,1168889
6089,1729854,1364742
6090,1729854,1388409
6091,1729854,1455969
6092,1729854,1513211
6093,1729854,1666736
6094,1729854,1667140
6095,1729854,1729854
6096,1729854,1764059
6097,1729854,1767307
6098,1729854,1768095
6099,1729854,1801413
6100,1729854,1802080
6101,1729854,1802225
6102,1729854,1803295
6103,1729854,1817652
6104,1729854,1825611
6105,1729854,1841015
6106,1729854,1852993
6107,1729854,1858879
6108,1734493,5272
6109,1734493,16972
6110,1734493,35527
6111,1734493,356264
6112,1734493,712050
6113,1734493,713676
6114,1734493,732905
6115,1734493,733986
6116,1734493,773411
6117,1734493,775368
6118,1734493,857508
6119,1734493,859139
6120,1734493,944804
6121,1734493,1002672
6122,1734493,1008322
6123,1734493,1056527
6124,1734493,1078246
6125,1734493,1080107
6126,1734493,1105837
6127,1734493,1130787
6128,1734493,1140771
6129,1734493,1166588
6130,1734493,1271347
6131,1734493,1285973
6132,1734493,1297376
6133,1734493,1360798
6134,1734493,1364742
6135,1734493,1373442
6136,1734493,1374170
6137,1734493,1376113
6138,1734493,1399794
6139,1734493,1411530
6140,1734493,1415996
6141,1734493,1418329
6142,1734493,1447946
6143,1734493,1454759
6144,1734493,1463559
6145,1734493,1509974
6146,1734493,1510668
6147,1734493,1535811
6148,1734493,1539994
6149,1734493,1541897
6150,1734493,1548916
6151,1734493,1595509
6152,1734493,1603001
6153,1734493,1609674
6154,1734493,1615135
6155,1734493,1633343
6156,1734493,1664713
6157,1734493,1666736
6158,1734493,1672067
6159,1734493,1686444
6160,1734493,1697300
6161,1734493,1698006
6162,1734493,1698219
6163,1734493,1714590
6164,1734493,1715635
6165,1734493,1722638
6166,1734493,1723925
6167,1734493,1734493
6168,1734493,1745796
6169,1734493,1764059
6170,1734493,1767602
6171,1734493,1768095
6172,1734493,1772940
6173,1734493,1794153
6174,1734493,1794820
6175,1734493,1799957
6176,1734493,1800620
6177,1734493,1801585
6178,1734493,1802080
6179,1734493,1802225
6180,1734493,1803295
6181,1734493,1803898
6182,1734493,1817646
6183,1734493,1825611
6184,1734493,1832158
6185,1734493,1832439
6186,1734493,1840750
6187,1734493,1841757
6188,1734493,1844568
6189,1734493,1852993
6190,1745796,5272
6191,1745796,16972
6192,1745796,35527
6193,1745796,712050
6194,1745796,713676
6195,1745796,773411
6196,1745796,857508
6197,1745796,944804
6198,1745796,1166588
6199,1745796,1364742
6200,1745796,1764059
6201,1745796,1794153
6202,1745796,1801585
6203,1745796,1803898
6204,1745796,1832158
6205,1757128,35527
6206,1757128,712050
6207,1757128,713676
6208,1757128,773411
6209,1757128,1002672
6210,1757128,1078246
6211,1757128,1080107
6212,1757128,1119032
6213,1757128,1130787
6214,1757128,1285973
6215,1757128,1297376
6216,1757128,1360798
6217,1757128,1364742
6218,1757128,1373442
6219,1757128,1374170
6220,1757128,1376113
6221,1757128,1399794
6222,1757128,1411530
6223,1757128,1415996
6224,1757128,1463559
6225,1757128,1509974
6226,1757128,1535811
6227,1757128,1541897
6228,1757128,1548916
6229,1757128,1615135
6230,1757128,1672067
6231,1757128,1686444
6232,1757128,1695426
6233,1757128,1697300
6234,1757128,1698219
6235,1757128,1722638
6236,1757128,1723925
6237,1757128,1767602
6238,1757128,1768095
6239,1757128,1799957
6240,1757128,1803898
6241,1757128,1852993
6242,1764059,5272
6243,1764059,16972
6244,1764059,35527
6245,1764059,356264
6246,1764059,712050
6247,1764059,713676
6248,1764059,732905
6249,1764059,733986
6250,1764059,773411
6251,1764059,775368
6252,1764059,857508
6253,1764059,859139
6254,1764059,944804
6255,1764059,1002672
6256,1764059,1008322
6257,1764059,1078246
6258,1764059,1080107
6259,1764059,1082621
6260,1764059,1105837
6261,1764059,1130787
6262,1764059,1140771
6263,1764059,1166588
6264,1764059,1271347
6265,1764059,1285973
6266,1764059,1297376
6267,1764059,1360798
6268,1764059,1364742
6269,1764059,1373442
6270,1764059,1374170
6271,1764059,1376113
6272,1764059,1388409
6273,1764059,1399794
6274,1764059,1411530
6275,1764059,1415996
6276,1764059,1418329
6277,1764059,1447946
6278,1764059,1454759
6279,1764059,1463559
6280,1764059,1509974
6281,1764059,1510668
6282,1764059,1535811
6283,1764059,1539994
6284,1764059,1541897
6285,1764059,1548916
6286,1764059,1595509
6287,1764059,1603001
6288,1764059,1609674
6289,1764059,1615135
6290,1764059,1633343
6291,1764059,1664713
6292,1764059,1666736
6293,1764059,1672067
6294,1764059,1686444
6295,1764059,1697300
6296,1764059,1698006
6297,1764059,1698219
6298,1764059,1714590
6299,1764059,1722638
6300,1764059,1723925
6301,1764059,1728120
6302,1764059,1734493
6303,1764059,1764059
6304,1764059,1764403
6305,1764059,1767602
6306,1764059,1768095
6307,1764059,1772940
6308,1764059,1794153
6309,1764059,1794820
6310,1764059,1798736
6311,1764059,1799957
6312,1764059,1800620
6313,1764059,1801585
6314,1764059,1802080
6315,1764059,1802225
6316,1764059,1802277
6317,1764059,1803295
6318,1764059,1803898
6319,1764059,1817652
6320,1764059,1825611
6321,1764059,1832158
6322,1764059,1832439
6323,1764059,1840750
6324,1764059,1841757
6325,1764059,1844568
6326,1764059,1852993
6327,1764403,5272
6328,1764403,35527
6329,1764403,712050
6330,1764403,713676
6331,1764403,733986
6332,1764403,773411
6333,1764403,857508
6334,1764403,859139
6335,1764403,944804
6336,1764403,1002672
6337,1764403,1080107
6338,1764403,1105837
6339,1764403,1130787
6340,1764403,1140771
6341,1764403,1271347
6342,1764403,1285973
6343,1764403,1297376
6344,1764403,1360798
6345,1764403,1364742
6346,1764403,1373442
6347,1764403,1376113
6348,1764403,1388409
6349,1764403,1399794
6350,1764403,1411530
6351,1764403,1415996
6352,1764403,1447946
6353,1764403,1454759
6354,1764403,1463559
6355,1764403,1509974
6356,1764403,1535811
6357,1764403,1541897
6358,1764403,1548916
6359,1764403,1595509
6360,1764403,1615135
6361,1764403,1672067
6362,1764403,1686444
6363,1764403,1697300
6364,1764403,1698219
6365,1764403,1714590
6366,1764403,1722638
6367,1764403,1723925
6368,1764403,1734493
6369,1764403,1764059
6370,1764403,1767602
6371,1764403,1768095
6372,1764403,1799957
6373,1764403,1800620
6374,1764403,1802080
6375,1764403,1802225
6376,1764403,1802277
6377,1764403,1803898
6378,1764403,1825611
6379,1764403,1832158
6380,1764403,1852993
6381,1767307,5272
6382,1767307,35527
6383,1767307,713676
6384,1767307,859139
6385,1767307,914933
6386,1767307,931097
6387,1767307,1130787
6388,1767307,1388409
6389,1767307,1455969
6390,1767307,1513211
6391,1767307,1794198
6392,1767307,1801413
6393,1767307,1803295
6394,1767307,1841015
6395,1767307,1844892
6396,1767307,1858879
6397,1767602,5272
6398,1767602,16972
6399,1767602,35527
6400,1767602,356264
6401,1767602,712050
6402,1767602,713676
6403,1767602,732905
6404,1767602,733986
6405,1767602,773411
6406,1767602,775368
6407,1767602,857508
6408,1767602,859139
6409,1767602,944804
6410,1767602,1002672
6411,1767602,1008322
6412,1767602,1078246
6413,1767602,1080107
6414,1767602,1082621
6415,1767602,1105837
6416,1767602,1130787
6417,1767602,1140771
6418,1767602,1166588
6419,1767602,1271347
6420,1767602,1285973
6421,1767602,1297376
6422,1767602,1360798
6423,1767602,1364742
6424,1767602,1373442
6425,1767602,1374170
6426,1767602,1376113
6427,1767602,1388409
6428,1767602,1399794
6429,1767602,1411530
6430,1767602,1415996
6431,1767602,1447946
6432,1767602,1454759
6433,1767602,1463559
6434,1767602,1509974
6435,1767602,1535811
6436,1767602,1541897
6437,1767602,1548916
6438,1767602,1595509
6439,1767602,1615135
6440,1767602,1664713
6441,1767602,1672067
6442,1767602,1686444
6443,1767602,1697300
6444,1767602,1698219
6445,1767602,1714590
6446,1767602,1722638
6447,1767602,1723925
6448,1767602,1734493
6449,1767602,1764059
6450,1767602,1764403
6451,1767602,1767602
6452,1767602,1768095
6453,1767602,1772940
6454,1767602,1794153
6455,1767602,1794820
6456,1767602,1798736
6457,1767602,1799957
6458,1767602,1800620
6459,1767602,1801585
6460,1767602,1802080
6461,1767602,1802225
6462,1767602,1802277
6463,1767602,1803295
6464,1767602,1803898
6465,1767602,1817646
6466,1767602,1825611
6467,1767602,1832158
6468,1767602,1832439
6469,1767602,1840750
6470,1767602,1841757
6471,1767602,1844568
6472,1767602,1852993
6473,1768095,5272
6474,1768095,16972
6475,1768095,35527
6476,1768095,356264
6477,1768095,712050
6478,1768095,713676
6479,1768095,732905
6480,1768095,733986
6481,1768095,773411
6482,1768095,775368
6483,1768095,857508
6484,1768095,859139
6485,1768095,944804
6486,1768095,1002672
6487,1768095,1008322
6488,1768095,1056527
6489,1768095,1078246
6490,1768095,1080107
6491,1768095,1082621
6492,1768095,1105837
6493,1768095,1130787
6494,1768095,1140771
6495,1768095,1166588
6496,1768095,1271347
6497,1768095,1285973
6498,1768095,1297376
6499,1768095,1360798
6500,1768095,1364742
6501,1768095,1373442
6502,1768095,1374170
6503,1768095,1376113
6504,1768095,1388409
6505,1768095,1399794
6506,1768095,1411530
6507,1768095,1415996
6508,1768095,1418329
6509,1768095,1447946
6510,1768095,1454759
6511,1768095,1463559
6512,1768095,1509974
6513,1768095,1510668
6514,1768095,1535811
6515,1768095,1539994
6516,1768095,1541897
6517,1768095,1548916
6518,1768095,1595509
6519,1768095,1603001
6520,1768095,1615135
6521,1768095,1633343
6522,1768095,1664713
6523,1768095,1666736
6524,1768095,1672067
6525,1768095,1686444
6526,1768095,1697300
6527,1768095,1698006
6528,1768095,1698219
6529,1768095,1714590
6530,1768095,1715635
6531,1768095,1722638
6532,1768095,1723925
6533,1768095,1734493
6534,1768095,1764059
6535,1768095,1764403
6536,1768095,1767602
6537,1768095,1768095
6538,1768095,1772940
6539,1768095,1794153
6540,1768095,1794820
6541,1768095,1798736
6542,1768095,1799957
6543,1768095,1800620
6544,1768095,1801585
6545,1768095,1802080
6546,1768095,1802225
6547,1768095,1802277
6548,1768095,1803295
6549,1768095,1803898
6550,1768095,1817652
6551,1768095,1825611
6552,1768095,1832158
6553,1768095,1832439
6554,1768095,1840750
6555,1768095,1841757
6556,1768095,1844568
6557,1768095,1852993
6558,1772940,5272
6559,1772940,35527
6560,1772940,712050
6561,1772940,713676
6562,1772940,773411
6563,1772940,775368
6564,1772940,857508
6565,1772940,944804
6566,1772940,1166588
6567,1772940,1447946
6568,1772940,1664713
6569,1772940,1799957
6570,1772940,1802080
6571,1772940,1802225
6572,1772940,1803295
6573,1772940,1803898
6574,1772940,1825611
6575,1772940,1832158
6576,1772940,1832439
6577,1772940,1840750
6578,1772940,1841757
6579,1772940,1852993
6580,1794153,5272
6581,1794153,16972
6582,1794153,35527
6583,1794153,356264
6584,1794153,712050
6585,1794153,713676
6586,1794153,732905
6587,1794153,773411
6588,1794153,775368
6589,1794153,857508
6590,1794153,859139
6591,1794153,944804
6592,1794153,1056527
6593,1794153,1130787
6594,1794153,1455969
6595,1794153,1609674
6596,1794153,1794198
6597,1794153,1794820
6598,1794153,1798736
